29,201,31,14,0.188059,10,-1,-1
0,193,9,14,0.176981,10,-1,-1
79,161,12,12,0.162871,10,-1,-1
14,163,8,16,0.597510,1,-1,-1
0,164,6,15,0.138648,10,-1,-1
417,330,18,30,0.787818,2,-1,-1
47,146,11,11,0.135128,10,-1,-1
328,145,8,14,0.125282,10,-1,-1
124,160,10,14,0.122955,10,-1,-1
302,149,10,12,0.119000,10,-1,-1
256,155,8,12,0.114129,10,-1,-1
360,218,10,16,0.786385,2,-1,-1
468,186,9,12,0.196331,2,-1,-1
298,153,14,11,0.110329,10,-1,-1
132,154,15,12,0.109906,10,-1,-1
92,214,26,26,0.551800,8,-1,-1
621,313,45,37,0.410861,8,-1,-1
600,317,64,38,0.326913,7,-1,-1
27,151,18,20,0.170629,7,-1,-1
328,483,106,56,0.145441,8,-1,-1
476,292,57,35,0.655708,4,-1,-1
330,483,117,55,0.600361,7,-1,-1
462,250,43,28,0.881193,7,-1,-1
283,223,37,18,0.765931,7,-1,-1
763,317,18,24,0.534794,2,-1,-1
340,169,29,21,0.156359,7,-1,-1
327,161,27,16,0.133133,7,-1,-1
101,149,14,11,0.107122,7,-1,-1
20,194,30,18,0.105023,7,-1,-1
350,155,87,31,0.192714,6,-1,-1
847,143,36,21,0.190281,5,-1,-1
846,144,30,20,0.834610,4,-1,-1
718,171,41,19,0.982368,4,-1,-1
624,183,50,23,0.969320,4,-1,-1
572,189,44,24,0.962432,4,-1,-1
754,147,40,17,0.955192,4,-1,-1
614,171,45,24,0.941013,4,-1,-1
43,160,33,23,0.938390,4,-1,-1
544,161,37,16,0.911841,4,-1,-1
891,450,67,64,0.870203,4,-1,-1
87,175,37,26,0.866671,4,-1,-1
827,500,126,39,0.587730,4,-1,-1
750,137,29,15,0.258630,4,-1,-1
633,144,33,22,0.169645,4,-1,-1
215,232,10,17,0.838006,2,-1,-1
677,346,17,30,0.832109,2,-1,-1
419,385,19,33,0.821621,2,-1,-1
193,322,17,29,0.813446,2,-1,-1
244,327,14,25,0.802801,2,-1,-1
868,277,13,25,0.769284,2,-1,-1
316,335,15,25,0.758245,2,-1,-1
242,247,16,21,0.753902,2,-1,-1
47,195,10,14,0.748451,2,-1,-1
579,265,14,23,0.747450,2,-1,-1
619,348,16,26,0.734792,2,-1,-1
606,239,10,19,0.731330,2,-1,-1
323,335,17,25,0.721231,2,-1,-1
373,186,10,16,0.704110,2,-1,-1
312,200,9,16,0.689812,2,-1,-1
815,235,11,16,0.676787,2,-1,-1
515,271,15,23,0.654629,2,-1,-1
80,156,7,13,0.625841,2,-1,-1
272,205,9,15,0.623119,2,-1,-1
294,219,9,16,0.612264,2,-1,-1
44,214,16,21,0.569731,2,-1,-1
565,296,14,24,0.507407,2,-1,-1
25,187,9,15,0.502513,2,-1,-1
87,157,9,12,0.446337,2,-1,-1
369,187,10,15,0.435604,2,-1,-1
602,325,17,25,0.392596,2,-1,-1
258,189,7,14,0.384773,2,-1,-1
316,204,12,13,0.382571,2,-1,-1
238,329,14,22,0.379750,2,-1,-1
141,165,10,14,0.375064,2,-1,-1
30,195,10,15,0.340238,2,-1,-1
94,219,8,15,0.331143,2,-1,-1
466,182,7,13,0.316894,2,-1,-1
137,165,8,14,0.114630,1,-1,-1
133,211,9,18,0.288208,2,-1,-1
572,291,12,26,0.283132,2,-1,-1
29,187,9,14,0.277108,2,-1,-1
190,321,14,24,0.250213,2,-1,-1
767,315,12,18,0.228356,2,-1,-1
0,187,6,15,0.211003,2,-1,-1
130,211,8,19,0.207437,2,-1,-1
393,198,9,12,0.200326,2,-1,-1
120,149,7,12,0.190837,2,-1,-1
396,198,10,13,0.180079,2,-1,-1
480,249,9,15,0.179693,2,-1,-1
120,154,8,15,0.298179,1,-1,-1
772,318,11,19,0.166158,2,-1,-1
627,351,13,23,0.159588,2,-1,-1
485,251,10,16,0.159408,2,-1,-1
36,201,14,14,0.152235,2,-1,-1
334,149,7,12,0.149613,2,-1,-1
579,518,18,21,0.157536,1,-1,-1
51,201,11,15,0.143177,2,-1,-1
239,248,13,17,0.141811,2,-1,-1
23,195,11,13,0.135417,2,-1,-1
38,197,9,14,0.131635,2,-1,-1
396,508,17,30,0.121057,2,-1,-1
289,221,10,15,0.119626,2,-1,-1
388,209,11,14,0.112386,2,-1,-1
420,329,12,20,0.108954,2,-1,-1
512,275,11,17,0.107414,2,-1,-1
129,148,7,13,0.107310,2,-1,-1
81,187,9,16,0.104121,2,-1,-1
641,494,25,43,0.944705,1,-1,-1
455,208,8,22,0.888058,1,-1,-1
241,476,17,44,0.821074,1,-1,-1
450,486,16,52,0.698976,1,-1,-1
771,270,13,24,0.689755,1,-1,-1
628,322,12,30,0.488194,1,-1,-1
81,139,6,14,0.480540,1,-1,-1
657,140,5,15,0.455829,1,-1,-1
137,139,7,14,0.446696,1,-1,-1
573,288,12,25,0.444117,1,-1,-1
768,271,10,21,0.294138,1,-1,-1
129,214,9,19,0.283616,1,-1,-1
619,137,5,17,0.247609,1,-1,-1
56,139,6,15,0.234246,1,-1,-1
88,139,6,14,0.230793,1,-1,-1
847,169,8,17,0.193942,1,-1,-1
65,139,6,12,0.182952,1,-1,-1
54,145,8,13,0.173045,1,-1,-1
213,152,8,17,0.172516,1,-1,-1
658,143,5,17,0.166991,1,-1,-1
703,147,8,17,0.151680,1,-1,-1
95,146,8,12,0.148641,1,-1,-1
71,140,7,11,0.146366,1,-1,-1
157,131,7,14,0.142874,1,-1,-1
210,154,8,15,0.140783,1,-1,-1
95,140,7,12,0.138638,1,-1,-1
